ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-11,45.46007897906892,37.4960052149782,54.3788169618961,45.46007897906892,45.46007897906892,0.4712183367753942,0.4712183367753942,0.4712183367753942,-0.3933697500205816,-0.3933697500205816,-0.3933697500205816,0.8645880867959759,0.8645880867959759,0.8645880867959759,0.0,0.0,0.0,45.93129731584431
2020-01-12,45.45988523897581,38.55265537594293,55.693044951963614,45.45988523897581,45.45988523897581,1.5339050003648587,1.5339050003648587,1.5339050003648587,0.6352679616043119,0.6352679616043119,0.6352679616043119,0.8986370387605468,0.8986370387605468,0.8986370387605468,0.0,0.0,0.0,46.99379023934067
2020-01-13,45.459691498882705,37.365402198836726,54.93629998688307,45.459691498882705,45.459691498882705,1.1414335913599767,1.1414335913599767,1.1414335913599767,0.2132933304235252,0.2132933304235252,0.2132933304235252,0.9281402609364515,0.9281402609364515,0.9281402609364515,0.0,0.0,0.0,46.60112509024268
2020-01-14,45.459497758789595,38.5202068010766,54.94953367638364,45.459497758789595,45.459497758789595,1.1812466133809216,1.1812466133809216,1.1812466133809216,0.229058473951148,0.229058473951148,0.229058473951148,0.9521881394297735,0.9521881394297735,0.9521881394297735,0.0,0.0,0.0,46.640744372170516
2020-01-15,45.459304018696486,38.480725182276956,55.05255442683286,45.459304018696486,45.459304018696486,0.8320637561895973,0.8320637561895973,0.8320637561895973,-0.13778026545255342,-0.13778026545255342,-0.13778026545255342,0.9698440216421507,0.9698440216421507,0.9698440216421507,0.0,0.0,0.0,46.29136777488608
2020-01-16,45.459110278603376,37.953974527748805,55.502528700032784,45.459110278603376,45.459110278603376,0.8971527482175952,0.8971527482175952,0.8971527482175952,-0.08301648234071009,-0.08301648234071009,-0.08301648234071009,0.9801692305583053,0.9801692305583053,0.9801692305583053,0.0,0.0,0.0,46.35626302682097
2020-01-17,45.458916538510266,38.21634840384954,53.971021422119875,45.458916538510266,45.458916538510266,0.5187962124413471,0.5187962124413471,0.5187962124413471,-0.4634532681638941,-0.4634532681638941,-0.4634532681638941,0.9822494806052413,0.9822494806052413,0.9822494806052413,0.0,0.0,0.0,45.97771275095161
2020-01-18,45.458722798417156,37.65437101937176,54.29227764435029,45.458722798417156,45.458722798417156,0.581852300904424,0.581852300904424,0.581852300904424,-0.39336975002162555,-0.39336975002162555,-0.39336975002162555,0.9752220509260495,0.9752220509260495,0.9752220509260495,0.0,0.0,0.0,46.04057509932158
2020-01-19,45.458529058324046,38.85247470152811,55.940103029087005,45.458529058324046,45.458529058324046,1.593571004111398,1.593571004111398,1.593571004111398,0.6352679616041179,0.6352679616041179,0.6352679616041179,0.9583030425072798,0.9583030425072798,0.9583030425072798,0.0,0.0,0.0,47.05210006243544
2020-01-20,45.45833531823094,38.097889565543134,54.06939833066203,45.45833531823094,45.45833531823094,1.1441073621258493,1.1441073621258493,1.1441073621258493,0.21329333042324222,0.21329333042324222,0.21329333042324222,0.9308140317026072,0.9308140317026072,0.9308140317026072,0.0,0.0,0.0,46.60244268035679
2020-01-21,45.45814157813784,37.632518898747406,54.796121511979685,45.45814157813784,45.45814157813784,1.1212659086404355,1.1212659086404355,1.1212659086404355,0.22905847395151488,0.22905847395151488,0.22905847395151488,0.8922074346889206,0.8922074346889206,0.8922074346889206,0.0,0.0,0.0,46.57940748677828
2020-01-22,45.45794783804473,37.400182886442856,54.171915819417386,45.45794783804473,45.45794783804473,0.704309649949856,0.704309649949856,0.704309649949856,-0.13778026545348673,-0.13778026545348673,-0.13778026545348673,0.8420899154033428,0.8420899154033428,0.8420899154033428,0.0,0.0,0.0,46.16225748799459
2020-01-23,45.45775409795162,37.56739746919431,54.46462821509869,45.45775409795162,45.45775409795162,0.697226720866578,0.697226720866578,0.697226720866578,-0.08301648234133865,-0.08301648234133865,-0.08301648234133865,0.7802432032079166,0.7802432032079166,0.7802432032079166,0.0,0.0,0.0,46.1549808188182
2020-01-24,45.45756035785851,36.73344397435203,53.89963388403985,45.45756035785851,45.45756035785851,0.24318846714861908,0.24318846714861908,0.24318846714861908,-0.46345326816524646,-0.46345326816524646,-0.46345326816524646,0.7066417353138655,0.7066417353138655,0.7066417353138655,0.0,0.0,0.0,45.70074882500713
2020-01-25,45.4573666177654,37.94292836174658,54.05842086069003,45.4573666177654,45.4573666177654,0.22809685189567297,0.22809685189567297,0.22809685189567297,-0.3933697500201636,-0.3933697500201636,-0.3933697500201636,0.6214666019158366,0.6214666019158366,0.6214666019158366,0.0,0.0,0.0,45.68546346966107
2020-01-26,45.45717287767229,38.22758557904128,55.109606840564574,45.45717287767229,45.45717287767229,1.1603833093147677,1.1603833093147677,1.1603833093147677,0.6352679616027493,0.6352679616027493,0.6352679616027493,0.5251153477120185,0.5251153477120185,0.5251153477120185,0.0,0.0,0.0,46.61755618698706
2020-01-27,45.45697913757918,37.68957244529056,54.63680597312601,45.45697913757918,45.45697913757918,0.6315006009163018,0.6315006009163018,0.6315006009163018,0.21329333042295928,0.21329333042295928,0.21329333042295928,0.41820727049334244,0.41820727049334244,0.41820727049334244,0.0,0.0,0.0,46.08847973849549
2020-01-28,45.45678539748608,36.976419238641384,53.96914121636083,45.45678539748608,45.45678539748608,0.5306424278595536,0.5306424278595536,0.5306424278595536,0.22905847395046422,0.22905847395046422,0.22905847395046422,0.3015839539090893,0.3015839539090893,0.3015839539090893,0.0,0.0,0.0,45.987427825345634
2020-01-29,45.45659165739297,37.123557043359334,53.88896783340886,45.45659165739297,45.45659165739297,0.03852460985480344,0.03852460985480344,0.03852460985480344,-0.1377802654518874,-0.1377802654518874,-0.1377802654518874,0.17630487530669084,0.17630487530669084,0.17630487530669084,0.0,0.0,0.0,45.495116267247774
2020-01-30,45.45639791729986,36.23595698049519,54.18217972172618,45.45639791729986,45.45639791729986,-0.03937844385560163,-0.03937844385560163,-0.03937844385560163,-0.0830164823403941,-0.0830164823403941,-0.0830164823403941,0.04363803848479247,0.04363803848479247,0.04363803848479247,0.0,0.0,0.0,45.417019473444256
2020-01-31,45.45620417720676,37.02274432785316,53.22413392312305,45.45620417720676,45.45620417720676,-0.5584075752754629,-0.5584075752754629,-0.5584075752754629,-0.46345326816425386,-0.46345326816425386,-0.46345326816425386,-0.09495430711120906,-0.09495430711120906,-0.09495430711120906,0.0,0.0,0.0,44.8977966019313
2020-02-01,45.45601043711365,36.15091457642638,53.91588748236023,45.45601043711365,45.45601043711365,-0.6312044372078333,-0.6312044372078333,-0.6312044372078333,-0.3933697500187018,-0.3933697500187018,-0.3933697500187018,-0.2378346871891316,-0.2378346871891316,-0.2378346871891316,0.0,0.0,0.0,44.82480599990581
2020-02-02,45.45581669702054,37.39825534175065,54.52113964730721,45.45581669702054,45.45581669702054,0.25205408163298343,0.25205408163298343,0.25205408163298343,0.6352679616025553,0.6352679616025553,0.6352679616025553,-0.38321387996957185,-0.38321387996957185,-0.38321387996957185,0.0,0.0,0.0,45.70787077865352
2020-02-03,45.45562295692743,37.00711695490992,53.633407013039275,45.45562295692743,45.45562295692743,-0.315885130989633,-0.315885130989633,-0.315885130989633,0.21329333042424803,0.21329333042424803,0.21329333042424803,-0.529178461413881,-0.529178461413881,-0.529178461413881,0.0,0.0,0.0,45.13973782593779
2020-02-04,45.45542921683432,36.70502394932765,53.4333205428293,45.45542921683432,45.45542921683432,-0.44466345739502605,-0.44466345739502605,-0.44466345739502605,0.22905847395083098,0.22905847395083098,0.22905847395083098,-0.6737219313458571,-0.6737219313458571,-0.6737219313458571,0.0,0.0,0.0,45.010765759439295
2020-02-05,45.455235476741215,35.705747392197914,53.5269244793508,45.455235476741215,45.455235476741215,-0.9525591098916298,-0.9525591098916298,-0.9525591098916298,-0.13778026545282068,-0.13778026545282068,-0.13778026545282068,-0.8147788444388091,-0.8147788444388091,-0.8147788444388091,0.0,0.0,0.0,44.502676366849585
2020-02-06,45.455041736648106,36.1396953052495,53.52660877947126,45.455041736648106,45.455041736648106,-1.0332777746527575,-1.0332777746527575,-1.0332777746527575,-0.0830164823395331,-0.0830164823395331,-0.0830164823395331,-0.9502612923132243,-0.9502612923132243,-0.9502612923132243,0.0,0.0,0.0,44.421763961995346
2020-02-07,45.454847996554996,35.24517779776395,52.547577000007365,45.454847996554996,45.454847996554996,-1.5415502865458044,-1.5415502865458044,-1.5415502865458044,-0.4634532681656061,-0.4634532681656061,-0.4634532681656061,-1.0780970183801983,-1.0780970183801983,-1.0780970183801983,0.0,0.0,0.0,43.91329771000919
2020-02-08,45.454654256461886,35.365898096308364,51.917466682839425,45.454654256461886,45.454654256461886,-1.5896381472340895,-1.5896381472340895,-1.5896381472340895,-0.39336975001974556,-0.39336975001974556,-0.39336975001974556,-1.196268397214344,-1.196268397214344,-1.196268397214344,0.0,0.0,0.0,43.865016109227795
2020-02-09,45.454460516368776,36.234182585941966,53.07825011090964,45.454460516368776,45.454460516368776,-0.6675835147694098,-0.6675835147694098,-0.6675835147694098,0.6352679616037402,0.6352679616037402,0.6352679616037402,-1.30285147637315,-1.30285147637315,-1.30285147637315,0.0,0.0,0.0,44.786877001599365
2020-02-10,45.454266776275674,36.055805701578436,52.30913973355947,45.454266776275674,45.454266776275674,-1.1827609312628495,-1.1827609312628495,-1.1827609312628495,0.21329333042396517,0.21329333042396517,0.21329333042396517,-1.3960542616868146,-1.3960542616868146,-1.3960542616868146,0.0,0.0,0.0,44.271505845012825
2020-02-11,45.454073036182564,35.9951052493183,53.093318073196315,45.454073036182564,45.454073036182564,-1.2451949537020017,-1.2451949537020017,-1.2451949537020017,0.22905847395148365,0.22905847395148365,0.22905847395148365,-1.4742534276534855,-1.4742534276534855,-1.4742534276534855,0.0,0.0,0.0,44.20887808248056
2020-02-12,45.45387929608946,35.64096367900972,52.05061722006312,45.45387929608946,45.45387929608946,-1.673808918425173,-1.673808918425173,-1.673808918425173,-0.13778026545375402,-0.13778026545375402,-0.13778026545375402,-1.5360286529714189,-1.5360286529714189,-1.5360286529714189,0.0,0.0,0.0,43.78007037766429
2020-02-13,45.45368555599635,35.153775308449774,51.46550922658606,45.45368555599635,45.45368555599635,-1.6632102995180464,-1.6632102995180464,-1.6632102995180464,-0.08301648233858858,-0.08301648233858858,-0.08301648233858858,-1.5801938171794578,-1.5801938171794578,-1.5801938171794578,0.0,0.0,0.0,43.7904752564783
2020-02-14,45.45349181590324,35.315207980426024,51.17351036812368,45.45349181590324,45.45349181590324,-2.0692776155363073,-2.0692776155363073,-2.0692776155363073,-0.4634532681653902,-0.4634532681653902,-0.4634532681653902,-1.6058243473709173,-1.6058243473709173,-1.6058243473709173,0.0,0.0,0.0,43.384214200366934
2020-02-15,45.45329807581013,35.25633683703801,52.056253398149295,45.45329807581013,45.45329807581013,-2.0056498230332798,-2.0056498230332798,-2.0056498230332798,-0.39336975001828367,-0.39336975001828367,-0.39336975001828367,-1.6122800730149962,-1.6122800730149962,-1.6122800730149962,0.0,0.0,0.0,43.44764825277685
2020-02-16,45.45310433571702,36.27831343752435,53.05473764567725,45.45310433571702,45.45310433571702,-0.9639550692051062,-0.9639550692051062,-0.9639550692051062,0.6352679616035461,0.6352679616035461,0.6352679616035461,-1.5992230308086524,-1.5992230308086524,-1.5992230308086524,0.0,0.0,0.0,44.489149266511916
2020-02-17,45.45291059562391,35.753349076500314,52.22902086091076,45.45291059562391,45.45291059562391,-1.3533364281349638,-1.3533364281349638,-1.3533364281349638,0.21329333042368223,0.21329333042368223,0.21329333042368223,-1.5666297585586462,-1.5666297585586462,-1.5666297585586462,0.0,0.0,0.0,44.099574167488946
2020-02-18,45.4527168555308,36.09307359549066,52.162765017813214,45.4527168555308,45.4527168555308,-1.2857392514559731,-1.2857392514559731,-1.2857392514559731,0.22905847395185047,0.22905847395185047,0.22905847395185047,-1.5147977254078235,-1.5147977254078235,-1.5147977254078235,0.0,0.0,0.0,44.16697760407483
2020-02-19,45.45252311543769,35.97642634655578,52.1053833156627,45.45252311543769,45.45252311543769,-1.5821259285794167,-1.5821259285794167,-1.5821259285794167,-0.13778026545215466,-0.13778026545215466,-0.13778026545215466,-1.444345663127262,-1.444345663127262,-1.444345663127262,0.0,0.0,0.0,43.87039718685828
2020-02-20,45.4523293753446,35.69227389598194,52.48649185572433,45.4523293753446,45.4523293753446,-1.439224169550977,-1.439224169550977,-1.439224169550977,-0.08301648234236336,-0.08301648234236336,-0.08301648234236336,-1.3562076872086137,-1.3562076872086137,-1.3562076872086137,0.0,0.0,0.0,44.01310520579362
2020-02-21,45.45213563525149,35.443548710295275,52.3261225275081,45.45213563525149,45.45213563525149,-1.715074492766037,-1.715074492766037,-1.715074492766037,-0.46345326816517424,-0.46345326816517424,-0.46345326816517424,-1.251621224600863,-1.251621224600863,-1.251621224600863,0.0,0.0,0.0,43.73706114248545
2020-02-22,45.45194189515838,35.43128676231685,52.613037643890976,45.45194189515838,45.45194189515838,-1.5254786443773602,-1.5254786443773602,-1.5254786443773602,-0.39336975002079655,-0.39336975002079655,-0.39336975002079655,-1.1321088943565634,-1.1321088943565634,-1.1321088943565634,0.0,0.0,0.0,43.92646325078102
2020-02-23,45.45174815506527,36.08702144991625,54.05091461720609,45.45174815506527,45.45174815506527,-0.3641866538756785,-0.3641866538756785,-0.3641866538756785,0.6352679616033521,0.6352679616033521,0.6352679616033521,-0.9994546154790306,-0.9994546154790306,-0.9994546154790306,0.0,0.0,0.0,45.08756150118959
2020-02-24,45.45155441497216,36.31465277905831,53.6259273374734,45.45155441497216,45.45155441497216,-0.6423810096565077,-0.6423810096565077,-0.6423810096565077,0.21329333042338855,0.21329333042338855,0.21329333042338855,-0.8556743400798963,-0.8556743400798963,-0.8556743400798963,0.0,0.0,0.0,44.80917340531565
2020-02-25,45.45136067487905,35.96175831953262,53.143062947968126,45.45136067487905,45.45136067487905,-0.47392345293531346,-0.47392345293531346,-0.47392345293531346,0.22905847395150855,0.22905847395150855,0.22905847395150855,-0.702981926886822,-0.702981926886822,-0.702981926886822,0.0,0.0,0.0,44.97743722194373
2020-02-26,45.45116693478594,36.08538910237278,53.58186495879162,45.45116693478594,45.45116693478594,-0.6815310430181118,-0.6815310430181118,-0.6815310430181118,-0.13778026545308802,-0.13778026545308802,-0.13778026545308802,-0.5437507775650237,-0.5437507775650237,-0.5437507775650237,0.0,0.0,0.0,44.76963589176783
2020-02-27,45.45097319469283,36.92079480962823,53.376565475275285,45.45097319469283,45.45097319469283,-0.46348843617074,-0.46348843617074,-0.46348843617074,-0.08301648233992924,-0.08301648233992924,-0.08301648233992924,-0.3804719538308107,-0.3804719538308107,-0.3804719538308107,0.0,0.0,0.0,44.987484758522086
2020-02-28,45.450779454599726,35.86233851043843,53.482043077601936,45.450779454599726,45.450779454599726,-0.6791628429134402,-0.6791628429134402,-0.6791628429134402,-0.4634532681649582,-0.4634532681649582,-0.4634532681649582,-0.21570957474848207,-0.21570957474848207,-0.21570957474848207,0.0,0.0,0.0,44.771616611686284
2020-02-29,45.450585714506616,36.56975967253118,53.158686185540944,45.450585714506616,45.450585714506616,-0.44542410904926405,-0.44542410904926405,-0.44542410904926405,-0.3933697500193346,-0.3933697500193346,-0.3933697500193346,-0.05205435902992943,-0.05205435902992943,-0.05205435902992943,0.0,0.0,0.0,45.00516160545735
2020-03-01,45.450391974413506,37.33182387428566,54.606902400760724,45.450391974413506,45.450391974413506,0.7431917366433491,0.7431917366433491,0.7431917366433491,0.6352679616026727,0.6352679616026727,0.6352679616026727,0.10792377504067632,0.10792377504067632,0.10792377504067632,0.0,0.0,0.0,46.19358371105685
2020-03-02,45.4501982343204,37.53765070316262,55.27562240764588,45.4501982343204,45.4501982343204,0.47501644079680744,0.47501644079680744,0.47501644079680744,0.21329333042311638,0.21329333042311638,0.21329333042311638,0.26172311037369106,0.26172311037369106,0.26172311037369106,0.0,0.0,0.0,45.92521467511721
2020-03-03,45.450004494227294,37.90526730097925,54.67519249775694,45.450004494227294,45.450004494227294,0.6360150553981,0.6360150553981,0.6360150553981,0.22905847395116666,0.22905847395116666,0.22905847395116666,0.4069565814469334,0.4069565814469334,0.4069565814469334,0.0,0.0,0.0,46.08601954962539
2020-03-04,45.449810754134184,37.6668946664062,54.49596344154208,45.449810754134184,45.449810754134184,0.4036160683465828,0.4036160683465828,0.4036160683465828,-0.1377802654530014,-0.1377802654530014,-0.1377802654530014,0.5413963337995842,0.5413963337995842,0.5413963337995842,0.0,0.0,0.0,45.85342682248076
2020-03-05,45.449617014041074,37.81678933588008,54.841632406272026,45.449617014041074,45.449617014041074,0.5799990003946851,0.5799990003946851,0.5799990003946851,-0.0830164823405578,-0.0830164823405578,-0.0830164823405578,0.6630154827352428,0.6630154827352428,0.6630154827352428,0.0,0.0,0.0,46.02961601443576
2020-03-06,45.44942327394797,37.20425285026737,53.481390649994005,45.44942327394797,45.44942327394797,0.3065729432770955,0.3065729432770955,0.3065729432770955,-0.4634532681663105,-0.4634532681663105,-0.4634532681663105,0.770026211443406,0.770026211443406,0.770026211443406,0.0,0.0,0.0,45.75599621722507
2020-03-07,45.44922953385486,37.59052405006062,53.970512219824286,45.44922953385486,45.44922953385486,0.4675436674471478,0.4675436674471478,0.4675436674471478,-0.3933697500191256,-0.3933697500191256,-0.3933697500191256,0.8609134174662735,0.8609134174662735,0.8609134174662735,0.0,0.0,0.0,45.91677320130201
2020-03-08,45.44903579376175,38.66235442824769,55.21029659943763,45.44903579376175,45.44903579376175,1.5697311641008649,1.5697311641008649,1.5697311641008649,0.6352679616024789,0.6352679616024789,0.6352679616024789,0.9344632024983859,0.9344632024983859,0.9344632024983859,0.0,0.0,0.0,47.01876695786262
2020-03-09,45.44884205366864,37.912451421449596,54.464937209275035,45.44884205366864,45.44884205366864,1.2030789325765807,1.2030789325765807,1.2030789325765807,0.21329333042439438,0.21329333042439438,0.21329333042439438,0.9897856021521863,0.9897856021521863,0.9897856021521863,0.0,0.0,0.0,46.65192098624522
2020-03-10,45.44864831357553,38.26222921799151,55.30076265317315,45.44864831357553,45.44864831357553,1.255389541492997,1.255389541492997,1.255389541492997,0.22905847395082474,0.22905847395082474,0.22905847395082474,1.0263310675421724,1.0263310675421724,1.0263310675421724,0.0,0.0,0.0,46.70403785506853
2020-03-11,45.44845457348242,38.141205468111465,54.753440525498384,45.44845457348242,45.44845457348242,0.9061200714794537,0.9061200714794537,0.9061200714794537,-0.13778026545393476,-0.13778026545393476,-0.13778026545393476,1.0439003369333884,1.0439003369333884,1.0439003369333884,0.0,0.0,0.0,46.35457464496188
2020-03-12,45.44826085167981,38.15697735640783,55.10406350835353,45.44826085167981,45.44826085167981,0.9596309882856084,0.9596309882856084,0.9596309882856084,-0.08301648233961327,-0.08301648233961327,-0.08301648233961327,1.0426474706252218,1.0426474706252218,1.0426474706252218,0.0,0.0,0.0,46.40789183996542
2020-03-13,45.44806712987721,37.94420994729112,54.900746477234456,45.44806712987721,45.44806712987721,0.559622694703855,0.559622694703855,0.559622694703855,-0.46345326816452614,-0.46345326816452614,-0.46345326816452614,1.0230759628683812,1.0230759628683812,1.0230759628683812,0.0,0.0,0.0,46.007689824581064
2020-03-14,45.44787340807461,37.59637287526798,54.587946457968144,45.44787340807461,45.44787340807461,0.5926582378944054,0.5926582378944054,0.5926582378944054,-0.39336975001891666,-0.39336975001891666,-0.39336975001891666,0.9860279879133221,0.9860279879133221,0.9860279879133221,0.0,0.0,0.0,46.04053164596901
2020-03-15,45.447679686272,38.433605905667434,54.633069186909616,45.447679686272,45.447679686272,1.5679349418108781,1.5679349418108781,1.5679349418108781,0.6352679616036637,0.6352679616036637,0.6352679616036637,0.9326669802072144,0.9326669802072144,0.9326669802072144,0.0,0.0,0.0,47.01561462808287
2020-03-16,45.447485964469394,37.80324358767303,55.78432367318013,45.447485964469394,45.447485964469394,1.0777472185900132,1.0777472185900132,1.0777472185900132,0.2132933304241114,0.2132933304241114,0.2132933304241114,0.8644538881659017,0.8644538881659017,0.8644538881659017,0.0,0.0,0.0,46.525233183059406
2020-03-17,45.44729224266679,38.37991809014868,54.865321488161605,45.44729224266679,45.44729224266679,1.0121760477775628,1.0121760477775628,1.0121760477775628,0.2290584739511915,0.2290584739511915,0.2290584739511915,0.7831175738263714,0.7831175738263714,0.7831175738263714,0.0,0.0,0.0,46.459468290444356
2020-03-18,45.44709852086418,36.80172765117699,54.202213268421104,45.44709852086418,45.44709852086418,0.5528396886349615,0.5528396886349615,0.5528396886349615,-0.1377802654523354,-0.1377802654523354,-0.1377802654523354,0.6906199540872969,0.6906199540872969,0.6906199540872969,0.0,0.0,0.0,45.99993820949914
2020-03-19,45.44690479906158,36.8575937453054,54.07250019743324,45.44690479906158,45.44690479906158,0.5061001081060588,0.5061001081060588,0.5061001081060588,-0.08301648233866873,-0.08301648233866873,-0.08301648233866873,0.5891165904447274,0.5891165904447274,0.5891165904447274,0.0,0.0,0.0,45.95300490716764
2020-03-20,45.446711077258975,36.7546805586762,54.256468848707264,45.446711077258975,45.446711077258975,0.017460262476052153,0.017460262476052153,0.017460262476052153,-0.4634532681651019,-0.4634532681651019,-0.4634532681651019,0.48091353064115405,0.48091353064115405,0.48091353064115405,0.0,0.0,0.0,45.464171339735024
2020-03-21,45.446517355456365,36.9731229972321,54.30108940868134,45.446517355456365,45.446517355456365,-0.024948464742798958,-0.024948464742798958,-0.024948464742798958,-0.3933697500187076,-0.3933697500187076,-0.3933697500187076,0.3684212852759086,0.3684212852759086,0.3684212852759086,0.0,0.0,0.0,45.421568890713566
2020-03-22,45.44632363365376,37.72067216590215,54.77902822276488,45.44632363365376,45.44632363365376,0.8893748449923816,0.8893748449923816,0.8893748449923816,0.6352679616034697,0.6352679616034697,0.6352679616034697,0.2541068833889121,0.2541068833889121,0.2541068833889121,0.0,0.0,0.0,46.335698478646144
2020-03-23,45.44612991185116,37.804510004120765,54.17731615072992,45.44612991185116,45.44612991185116,0.3537383222827812,0.3537383222827812,0.3537383222827812,0.21329333042381773,0.21329333042381773,0.21329333042381773,0.14044499185896345,0.14044499185896345,0.14044499185896345,0.0,0.0,0.0,45.79986823413394
2020-03-24,45.44593619004854,37.41145558093899,53.84372829203089,45.44593619004854,45.44593619004854,0.25892757720934867,0.25892757720934867,0.25892757720934867,0.2290584739501409,0.2290584739501409,0.2290584739501409,0.029869103259207774,0.029869103259207774,0.029869103259207774,0.0,0.0,0.0,45.70486376725789
2020-03-25,45.44574246824594,36.3900841371378,54.116308382026844,45.44574246824594,45.44574246824594,-0.21305647047306467,-0.21305647047306467,-0.21305647047306467,-0.13778026545224886,-0.13778026545224886,-0.13778026545224886,-0.0752762050208158,-0.0752762050208158,-0.0752762050208158,0.0,0.0,0.0,45.232685997772876
2020-03-26,45.445548746443336,36.7411110223979,53.9301866407559,45.445548746443336,45.445548746443336,-0.25579744332537024,-0.25579744332537024,-0.25579744332537024,-0.0830164823408704,-0.0830164823408704,-0.0830164823408704,-0.17278096098449985,-0.17278096098449985,-0.17278096098449985,0.0,0.0,0.0,45.189751303117966
2020-03-27,45.445355024640726,36.27050737460934,53.106698828790826,45.445355024640726,45.445355024640726,-0.7240657709222645,-0.7240657709222645,-0.7240657709222645,-0.4634532681648859,-0.4634532681648859,-0.4634532681648859,-0.2606125027573785,-0.2606125027573785,-0.2606125027573785,0.0,0.0,0.0,44.72128925371846
2020-03-28,45.44516130283812,35.88768597654136,52.63514441447577,45.44516130283812,45.44516130283812,-0.7303240778704166,-0.7303240778704166,-0.7303240778704166,-0.39336975001724567,-0.39336975001724567,-0.39336975001724567,-0.336954327853171,-0.336954327853171,-0.336954327853171,0.0,0.0,0.0,44.71483722496771
2020-03-29,45.44496758103552,37.073785493350826,53.60451600596054,45.44496758103552,45.44496758103552,0.23502766095829208,0.23502766095829208,0.23502766095829208,0.6352679616039649,0.6352679616039649,0.6352679616039649,-0.40024030064567284,-0.40024030064567284,-0.40024030064567284,0.0,0.0,0.0,45.679995241993815
2020-03-30,45.44477385923291,37.270737602673165,53.29647431117349,45.44477385923291,45.44477385923291,-0.23589020200694738,-0.23589020200694738,-0.23589020200694738,0.21329333042352405,0.21329333042352405,0.21329333042352405,-0.44918353243047143,-0.44918353243047143,-0.44918353243047143,0.0,0.0,0.0,45.20888365722596
